"統計名：","市区町村データ 基礎データ（オリジナル）"
"表番号：","0000020102"
"表題：","Ｂ　自然環境"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/Ｂ　自然環境 コード","B1101","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103"
"調査年 コード","調査年","地域 コード","地域","/Ｂ　自然環境","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】"
"2014100000","2014年度","44203","大分県 中津市","","49,154","49,154","10,887","0","37,929","37,929","0","198,821,851","18,992,733"
"2014100000","2014年度","44204","大分県 日田市","","66,603","66,603","11,265","0","55,072","55,068","4","368,992,517","14,592,165"
"2014100000","2014年度","44205","大分県 佐伯市","","90,308","90,308","11,343","0","78,338","78,329","9","262,324,582","13,381,957"
"2014100000","2014年度","44206","大分県 臼杵市","","29,120","29,120","8,393","0","20,519","20,518","1","99,398,624","7,399,548"
"2014100000","2014年度","44207","大分県 津久見市","","7,947","7,947","2,994","0","4,949","4,949","0","24,001,218","2,771,332"
"2014100000","2014年度","44208","大分県 竹田市","","47,753","47,753","13,561","0","33,362","32,484","878","183,687,309","7,018,400"
"2014100000","2014年度","44209","大分県 豊後高田市","","20,624","20,624","8,638","0","11,809","11,785","24","147,189,060","7,949,898"
"2014100000","2014年度","44210","大分県 杵築市","","28,006","28,006","11,311","0","16,283","16,271","12","139,242,393","7,903,471"
"2014100000","2014年度","44211","大分県 宇佐市","","43,905","43,905","17,462","0","26,366","26,363","3","179,890,748","15,292,277"
"2014100000","2014年度","44212","大分県 豊後大野市","","60,314","60,314","15,424","0","44,481","44,370","111","221,135,740","10,194,529"
"2014100000","2014年度","44213","大分県 由布市","","31,932","31,932","8,817","0","22,940","22,675","265","174,588,667","9,894,679"
"2014100000","2014年度","44214","大分県 国東市","","31,807","31,807","12,220","0","19,649","19,588","61","240,256,767","9,051,547"
"2014100000","2014年度","44322","大分県 姫島村","","698","698","443","0","254","254","0","4,650,992","390,600"
"2014100000","2014年度","44341","大分県 日出町","","7,333","7,333","4,147","0","3,131","3,008","123","37,641,223","4,642,388"
"2014100000","2014年度","44461","大分県 九重町","","27,137","27,137","4,585","0","21,411","20,600","811","71,230,663","2,684,287"
"2014100000","2014年度","44462","大分県 玖珠町","","28,651","28,651","4,146","0","24,164","20,625","3,539","79,931,675","3,718,302"
"2014100000","2014年度","45201","宮崎県 宮崎市","","64,367","64,367","29,210","0","35,328","35,284","44","281,937,941","53,724,417"
"2014100000","2014年度","45202","宮崎県 都城市","","65,336","65,336","29,361","0","35,634","35,594","40","338,122,361","53,396,080"
"2014100000","2014年度","45203","宮崎県 延岡市","","86,802","86,802","13,495","0","73,118","73,019","99","204,085,512","18,900,821"
"2014100000","2014年度","45204","宮崎県 日南市","","53,610","53,610","11,739","0","42,331","42,315","16","203,526,878","12,565,846"
"2014100000","2014年度","45205","宮崎県 小林市","","56,295","56,295","15,191","0","41,203","41,203","0","189,064,479","15,357,964"
"2014100000","2014年度","45206","宮崎県 日向市","","33,693","33,693","7,496","0","26,148","26,146","2","106,627,463","12,780,931"
"2014100000","2014年度","45207","宮崎県 串間市","","29,516","29,516","7,281","0","22,716","22,589","127","123,547,183","5,660,836"
"2014100000","2014年度","45208","宮崎県 西都市","","43,879","43,879","9,898","0","33,705","33,705","0","103,568,972","8,942,858"
"2014100000","2014年度","45209","宮崎県 えびの市","","28,293","28,293","8,510","0","20,548","19,684","864","97,806,791","8,658,485"
"2014100000","2014年度","45341","宮崎県 三股町","","11,002","11,002","3,060","0","7,871","7,869","2","46,435,992","6,216,238"
"2014100000","2014年度","45361","宮崎県 高原町","","8,539","8,539","4,205","0","4,122","4,075","47","49,883,266","4,546,824"
"2014100000","2014年度","45382","宮崎県 国富町","","13,063","13,063","5,315","0","7,736","7,720","16","60,755,378","5,868,680"
"2014100000","2014年度","45383","宮崎県 綾町","","9,519","9,519","1,941","0","7,523","7,523","0","27,921,992","2,325,172"
"2014100000","2014年度","45401","宮崎県 高鍋町","","4,380","4,380","3,532","0","838","838","0","30,211,060","5,688,216"
"2014100000","2014年度","45402","宮崎県 新富町","","6,153","6,153","4,896","0","1,232","1,232","0","41,947,261","5,321,318"
"2014100000","2014年度","45403","宮崎県 西米良村","","27,151","27,151","1,163","0","25,983","25,983","0","19,882,683","197,678"
"2014100000","2014年度","45404","宮崎県 木城町","","14,596","14,596","2,542","0","11,911","11,911","0","38,278,071","2,126,229"
"2014100000","2014年度","45405","宮崎県 川南町","","9,012","9,012","5,668","0","3,316","3,316","0","56,582,241","7,477,904"
"2014100000","2014年度","45406","宮崎県 都農町","","10,211","10,211","3,794","0","6,360","6,360","0","39,067,760","3,738,137"
"2014100000","2014年度","45421","宮崎県 門川町","","12,051","12,051","1,927","0","10,080","10,075","5","45,260,382","3,081,241"
"2014100000","2014年度","45429","宮崎県 諸塚村","","18,756","18,756","981","0","17,787","17,787","0","98,228,414","395,941"
"2014100000","2014年度","45430","宮崎県 椎葉村","","53,729","53,729","2,202","0","51,485","51,485","0","34,238,155","567,583"
"2014100000","2014年度","45431","宮崎県 美郷町","","44,884","44,884","3,477","0","41,374","41,351","23","60,346,911","1,594,121"
"2014100000","2014年度","45441","宮崎県 高千穂町","","23,754","23,754","3,302","0","19,979","19,245","734","65,972,062","2,951,534"
"2014100000","2014年度","45442","宮崎県 日之影町","","27,767","27,767","2,341","0","25,091","25,091","0","149,239,386","1,087,976"
"2014100000","2014年度","45443","宮崎県 五ヶ瀬町","","17,173","17,173","1,976","0","15,125","15,125","0","45,444,131","859,497"
"2014100000","2014年度","46201","鹿児島県 鹿児島市","","54,757","54,757","24,932","0","29,519","29,519","0","315,331,933","63,494,849"
"2014100000","2014年度","46203","鹿児島県 鹿屋市","","44,838","44,838","21,922","0","23,199","22,950","249","270,105,394","30,584,234"
"2014100000","2014年度","46204","鹿児島県 枕崎市","","7,478","7,478","4,076","0","3,402","3,402","0","60,210,881","4,792,229"
"2014100000","2014年度","46206","鹿児島県 阿久根市","","13,428","13,428","5,496","0","8,186","8,186","0","92,580,784","5,896,894"
"2014100000","2014年度","46208","鹿児島県 出水市","","32,998","32,998","11,892","0","21,113","21,113","0","155,606,607","15,587,144"
"2014100000","2014年度","46210","鹿児島県 指宿市","","14,884","14,884","7,967","1,211","5,813","5,744","69","106,394,310","11,597,605"
"2014100000","2014年度","46213","鹿児島県 西之表市","","20,566","20,566","8,071","0","12,069","12,069","0","121,000,979","3,958,957"
"2014100000","2014年度","46214","鹿児島県 垂水市","","16,212","16,212","3,825","0","12,466","12,466","0","53,458,122","4,603,302"
"2014100000","2014年度","46215","鹿児島県 薩摩川内市","","68,294","68,294","23,280","0","44,930","44,623","307","382,124,511","23,162,537"
"2014100000","2014年度","46216","鹿児島県 日置市","","25,299","25,299","10,560","0","14,706","14,702","4","189,962,813","13,791,327"
"2014100000","2014年度","46217","鹿児島県 曽於市","","39,011","39,011","15,905","0","23,013","23,009","4","300,383,052","18,261,264"
"2014100000","2014年度","46218","鹿児島県 霧島市","","60,318","60,318","19,438","0","40,413","39,624","789","391,532,631","29,928,378"
"2014100000","2014年度","46219","鹿児島県 いちき串木野市","","11,230","11,230","4,171","0","6,885","6,842","43","78,582,951","5,667,057"
"2014100000","2014年度","46220","鹿児島県 南さつま市","","28,359","28,359","11,621","0","16,699","16,699","0","194,081,510","10,235,150"
"2014100000","2014年度","46221","鹿児島県 志布志市","","29,028","29,028","13,243","0","15,711","15,710","1","196,378,357","14,467,545"
"2014100000","2014年度","46222","鹿児島県 奄美市","","30,825","30,825","6,238","0","24,569","24,569","0","97,028,738","4,678,409"
"2014100000","2014年度","46223","鹿児島県 南九州市","","35,791","35,791","17,635","0","18,943","18,761","182","266,630,579","15,931,421"
"2014100000","2014年度","46224","鹿児島県 伊佐市","","39,256","39,256","11,389","0","27,482","27,440","42","187,065,131","12,330,963"
"2014100000","2014年度","46225","鹿児島県 姶良市","","23,125","23,125","8,083","0","15,049","15,049","0","147,193,408","14,998,619"
"2014100000","2014年度","46303","鹿児島県 三島村","","3,140","3,140","249","0","2,819","2,488","331","3,454,769","33,329"
"2014100000","2014年度","46304","鹿児島県 十島村","","10,114","10,114","2,594","0","7,366","6,784","582","3,183,875","109,981"
"2014100000","2014年度","46392","鹿児島県 さつま町","","30,390","30,390","8,934","0","19,714","19,713","1","165,865,767","8,731,526"
"2014100000","2014年度","46404","鹿児島県 長島町","","11,612","11,612","4,693","0","6,823","6,823","0","88,691,638","3,502,784"
"2014100000","2014年度","46452","鹿児島県 湧水町","","14,429","14,429","4,327","0","10,036","9,693","343","78,266,939","4,118,782"
"2014100000","2014年度","46468","鹿児島県 大崎町","","10,067","10,067","6,410","0","3,587","3,587","0","82,851,781","7,319,481"
"2014100000","2014年度","46482","鹿児島県 東串良町","","2,778","2,778","2,416","0","339","339","0","18,994,648","2,734,127"
"2014100000","2014年度","46490","鹿児島県 錦江町","","16,319","16,319","4,012","0","12,295","12,295","0","81,281,217","3,330,584"
"2014100000","2014年度","46491","鹿児島県 南大隅町","","21,354","21,354","4,951","0","16,728","16,701","27","68,920,631","3,028,699"
"2014100000","2014年度","46492","鹿児島県 肝付町","","30,810","30,810","6,089","0","24,700","24,700","0","77,369,269","6,315,905"
"2014100000","2014年度","46501","鹿児島県 中種子町","","13,782","13,782","7,300","0","5,995","5,995","0","94,497,194","2,838,448"
"2014100000","2014年度","46502","鹿児島県 南種子町","","11,036","11,036","4,492","0","6,133","6,133","0","69,582,552","2,550,040"
"2014100000","2014年度","46505","鹿児島県 屋久島町","","54,048","54,048","5,446","0","47,786","47,398","388","96,819,994","4,179,389"
"2014100000","2014年度","46523","鹿児島県 大和村","","8,826","8,826","921","0","7,905","7,905","0","11,874,164","239,181"
"2014100000","2014年度","46524","鹿児島県 宇検村","","10,307","10,307","914","0","9,380","9,380","0","24,749,937","432,859"
"2014100000","2014年度","46525","鹿児島県 瀬戸内町","","23,963","23,963","3,192","0","20,564","20,564","0","45,810,154","1,817,816"
"2014100000","2014年度","46527","鹿児島県 龍郷町","","8,201","8,201","1,864","0","6,687","6,687","0","21,396,824","1,338,857"
"2014100000","2014年度","46529","鹿児島県 喜界町","","5,697","5,697","4,623","0","1,076","1,068","8","33,929,014","2,350,922"
"2014100000","2014年度","46530","鹿児島県 徳之島町","","10,492","10,492","4,781","0","5,560","5,558","2","47,993,555","1,892,871"
"2014100000","2014年度","46531","鹿児島県 天城町","","8,040","8,040","4,167","0","3,942","3,560","382","34,839,850","1,549,958"
"2014100000","2014年度","46532","鹿児島県 伊仙町","","6,271","6,271","4,466","0","1,644","1,613","31","38,932,495","1,239,827"
"2014100000","2014年度","46533","鹿児島県 和泊町","","4,039","4,039","3,795","0","244","242","2","30,832,484","2,226,588"
"2014100000","2014年度","46534","鹿児島県 知名町","","5,330","5,330","4,606","0","624","624","0","32,874,238","1,518,168"
"2014100000","2014年度","46535","鹿児島県 与論町","","2,058","2,058","1,975","0","88","88","0","16,451,985","1,539,018"
"2014100000","2014年度","47201","沖縄県 那覇市","","3,957","3,957","3,924","0","32","32","0","21,917,875","16,004,238"
"2014100000","2014年度","47205","沖縄県 宜野湾市","","1,980","1,980","1,866","0","114","113","1","14,086,588","6,580,818"
"2014100000","2014年度","47207","沖縄県 石垣市","","22,927","22,927","11,572","0","11,351","8,598","2,753","101,659,114","6,864,052"
"2014100000","2014年度","47208","沖縄県 浦添市","","1,948","1,948","1,868","0","71","70","1","12,087,878","7,101,528"
"2014100000","2014年度","47209","沖縄県 名護市","","21,090","21,090","7,335","0","13,774","13,759","15","88,399,128","7,403,745"
"2014100000","2014年度","47210","沖縄県 糸満市","","4,662","4,662","4,097","0","581","461","120","33,710,842","6,107,451"
"2014100000","2014年度","47211","沖縄県 沖縄市","","4,972","4,972","4,116","0","849","849","0","31,578,589","12,603,602"
"2014100000","2014年度","47212","沖縄県 豊見城市","","1,960","1,960","1,852","0","119","119","0","12,546,272","4,295,522"
"2014100000","2014年度","47213","沖縄県 うるま市","","8,701","8,701","7,324","0","1,377","1,376","1","57,993,530","17,822,614"
"2014100000","2014年度","47214","沖縄県 宮古島市","","20,418","20,418","17,184","0","3,234","3,234","0","140,794,278","8,842,922"
"2014100000","2014年度","47215","沖縄県 南城市","","4,994","4,994","4,125","0","903","874","29","38,721,702","5,321,979"
"2014100000","2014年度","47301","沖縄県 国頭村","","19,480","19,480","3,045","0","16,507","16,439","68","50,183,463","920,066"
"2014100000","2014年度","47302","沖縄県 大宜味村","","6,355","6,355","1,509","0","4,887","4,841","46","31,667,830","591,659"
"2014100000","2014年度","47303","沖縄県 東村","","8,188","8,188","2,298","0","5,934","5,934","0","19,865,655","356,925"
"2014100000","2014年度","47306","沖縄県 今帰仁村","","3,993","3,993","2,626","0","1,391","1,359","32","26,546,158","2,304,751"
"2014100000","2014年度","47308","沖縄県 本部町","","5,433","5,433","3,319","0","2,092","2,084","8","41,221,923","2,552,843"
"2014100000","2014年度","47311","沖縄県 恩納村","","5,082","5,082","2,085","0","2,959","2,959","0","20,991,467","1,538,649"
"2014100000","2014年度","47313","沖縄県 宜野座村","","3,130","3,130","1,574","0","1,556","1,555","1","9,667,467","800,955"
"2014100000","2014年度","47314","沖縄県 金武町","","3,784","3,784","1,761","0","2,023","2,020","3","13,869,770","1,492,872"
"2014100000","2014年度","47315","沖縄県 伊江村","","2,278","2,278","2,113","0","167","167","0","15,779,617","1,143,877"
"2014100000","2014年度","47324","沖縄県 読谷村","","3,528","3,528","2,657","0","871","869","2","23,106,710","4,576,569"
"2014100000","2014年度","47325","沖縄県 嘉手納町","","1,512","1,512","1,250","0","262","261","1","10,646,177","1,095,893"
"2014100000","2014年度","47326","沖縄県 北谷町","","1,393","1,393","1,291","0","95","88","7","10,379,029","2,840,032"
"2014100000","2014年度","47327","沖縄県 北中城村","","1,154","1,154","968","0","197","197","0","8,101,550","1,888,240"
"2014100000","2014年度","47328","沖縄県 中城村","","1,553","1,553","1,283","0","258","242","16","11,486,446","2,303,348"
"2014100000","2014年度","47329","沖縄県 西原町","","1,590","1,590","1,387","0","231","126","105","10,690,178","3,923,341"
