"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2021年06月21日"

"NA","欠測値"

"","","","","/項目 コード","A1101","","A1301","","A1302","","A1303","","E1101","","E2101","","E3101","","E4101","","I5101","","#A05101","","#A05302","","#A05303","","#F01201","","#F01202","","#F01203",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A1301_15歳未満人口【人】","注釈","A1302_15～64歳人口【人】","注釈","A1303_65歳以上人口【人】","注釈","E1101_幼稚園数【園】","注釈","E2101_小学校数【校】","注釈","E3101_中学校数【校】","注釈","E4101_高等学校数【校】","注釈","I5101_病院数【施設】","注釈","#A05101_人口増減率【％】","注釈","#A05302_転入率（日本人移動者）【％】","注釈","#A05303_転出率（日本人移動者）【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#F01202_第2次産業就業者比率【％】","注釈","#F01203_第3次産業就業者比率【％】","注釈"
"2015100000","2015年度","27205","大阪府 吹田市","","374,468","","51,299","","232,245","","84,369","","33","","36","","20","","8","","15","","5.25","","5.54","","4.69","","0.19","","18.69","","73.99",""
"2015100000","2015年度","27206","大阪府 泉大津市","","75,897","","10,541","","47,014","","18,005","","6","","8","","3","","1","","4","","-2.13","","3.40","","3.84","","0.28","","23.37","","68.14",""
"2015100000","2015年度","27207","大阪府 高槻市","","351,829","","45,483","","206,532","","96,684","","30","","42","","22","","10","","19","","-1.55","","2.93","","3.00","","0.52","","21.57","","71.07",""
"2015100000","2015年度","27208","大阪府 貝塚市","","88,694","","13,109","","53,387","","21,996","","13","","11","","5","","2","","9","","-2.02","","2.56","","3.20","","1.53","","24.47","","69.53",""
"2015100000","2015年度","27209","大阪府 守口市","","143,042","","14,704","","79,995","","39,163","","12","","17","","9","","5","","7","","-2.49","","3.96","","3.90","","0.17","","25.29","","65.94",""
"2015100000","2015年度","27210","大阪府 枚方市","","404,152","","51,925","","233,387","","105,394","","22","","46","","21","","8","","25","","-0.94","","2.81","","3.08","","0.51","","22.56","","69.98",""
"2015100000","2015年度","27211","大阪府 茨木市","","280,033","","40,576","","171,442","","64,953","","26","","32","","17","","10","","15","","1.90","","3.95","","4.04","","0.58","","21.68","","72.63",""
"2015100000","2015年度","27212","大阪府 八尾市","","268,800","","34,379","","158,364","","72,703","","26","","29","","16","","5","","12","","-0.98","","2.74","","2.80","","0.87","","28.14","","63.87",""
"2015100000","2015年度","27213","大阪府 泉佐野市","","100,966","","12,961","","62,181","","24,968","","5","","13","","5","","3","","12","","0.16","","3.66","","3.94","","2.19","","22.44","","69.62",""
"2015100000","2015年度","27214","大阪府 富田林市","","113,984","","13,698","","69,034","","30,821","","19","","17","","10","","5","","7","","-4.68","","2.91","","3.45","","1.40","","22.62","","69.71",""
"2015100000","2015年度","27215","大阪府 寝屋川市","","237,518","","25,901","","143,006","","68,072","","13","","25","","14","","5","","14","","-0.29","","2.86","","3.43","","0.30","","23.30","","67.18",""
"2015100000","2015年度","27216","大阪府 河内長野市","","106,987","","11,696","","61,214","","33,289","","10","","13","","8","","4","","8","","-4.89","","2.18","","3.04","","1.15","","20.01","","72.43",""
"2015100000","2015年度","27217","大阪府 松原市","","120,750","","14,556","","70,991","","34,335","","10","","15","","7","","4","","7","","-3.09","","2.62","","3.05","","0.48","","26.54","","65.90",""
"2015100000","2015年度","27218","大阪府 大東市","","123,217","","15,638","","74,562","","31,077","","7","","13","","11","","5","","5","","-3.38","","3.09","","3.54","","0.22","","28.98","","63.82",""
"2015100000","2015年度","27219","大阪府 和泉市","","186,109","","27,802","","114,623","","42,145","","15","","21","","10","","3","","14","","0.61","","2.85","","3.16","","0.93","","22.15","","70.45",""
"2015100000","2015年度","27220","大阪府 箕面市","","133,411","","17,971","","75,763","","32,778","","9","","15","","10","","5","","10","","2.71","","4.42","","4.29","","0.73","","16.73","","77.48",""
"2015100000","2015年度","27221","大阪府 柏原市","","71,112","","8,674","","43,343","","18,719","","8","","11","","7","","3","","4","","-4.90","","2.64","","3.46","","0.95","","29.83","","63.09",""
"2015100000","2015年度","27222","大阪府 羽曳野市","","112,683","","14,371","","66,057","","31,843","","15","","14","","7","","2","","7","","-4.25","","2.63","","3.11","","1.04","","24.74","","67.53",""
"2015100000","2015年度","27223","大阪府 門真市","","123,576","","14,182","","74,181","","34,289","","10","","14","","6","","2","","5","","-5.15","","3.41","","4.05","","0.28","","27.79","","61.17",""
"2015100000","2015年度","27224","大阪府 摂津市","","85,007","","11,403","","52,471","","20,623","","6","","10","","6","","3","","4","","1.54","","4.82","","4.70","","0.28","","26.27","","65.46",""
"2015100000","2015年度","27225","大阪府 高石市","","56,529","","7,613","","33,597","","15,223","","3","","7","","5","","3","","5","","-5.11","","3.77","","3.92","","0.44","","24.01","","69.71",""
"2015100000","2015年度","27226","大阪府 藤井寺市","","65,438","","8,621","","38,975","","17,413","","10","","8","","4","","3","","3","","-1.10","","3.21","","3.60","","0.48","","25.94","","68.04",""
"2015100000","2015年度","27227","大阪府 東大阪市","","502,784","","59,078","","295,365","","134,685","","38","","53","","28","","14","","23","","-1.32","","2.73","","2.97","","0.28","","27.70","","62.15",""
"2015100000","2015年度","27228","大阪府 泉南市","","62,438","","8,926","","36,127","","16,799","","4","","10","","4","","1","","7","","-3.05","","2.75","","3.07","","2.69","","24.43","","68.01",""
"2015100000","2015年度","27229","大阪府 四條畷市","","56,075","","7,892","","33,271","","14,261","","4","","7","","4","","1","","3","","-2.57","","3.48","","3.77","","0.59","","26.70","","67.98",""
"2015100000","2015年度","27230","大阪府 交野市","","76,435","","10,623","","45,681","","20,048","","9","","10","","5","","2","","2","","-1.61","","3.23","","3.14","","0.91","","24.49","","70.44",""
"2015100000","2015年度","27231","大阪府 大阪狭山市","","57,792","","7,932","","34,114","","15,419","","5","","7","","3","","1","","7","","-0.75","","3.80","","3.68","","0.91","","19.71","","73.24",""
"2015100000","2015年度","27232","大阪府 阪南市","","54,276","","6,847","","31,830","","15,566","","6","","11","","5","","1","","3","","-4.18","","2.55","","3.14","","1.58","","22.31","","71.25",""
"2015100000","2015年度","27301","大阪府 島本町","","29,983","","4,385","","17,826","","7,656","","3","","4","","2","","1","","1","","3.62","","3.33","","3.62","","0.57","","22.91","","72.90",""
"2015100000","2015年度","27321","大阪府 豊能町","","19,934","","1,573","","10,607","","7,752","","1","","4","","2","","0","","0","","-9.35","","2.05","","4.04","","2.24","","17.91","","77.74",""
"2015100000","2015年度","27322","大阪府 能勢町","","10,256","","822","","5,864","","3,569","","0","","5","","2","","1","","0","","-11.97","","2.43","","4.32","","10.44","","20.55","","63.96",""
"2015100000","2015年度","27341","大阪府 忠岡町","","17,298","","2,396","","10,145","","4,737","","2","","2","","1","","0","","1","","-4.69","","2.61","","3.45","","0.58","","27.87","","67.82",""
"2015100000","2015年度","27361","大阪府 熊取町","","44,435","","6,182","","26,634","","11,412","","2","","5","","4","","1","","2","","-1.41","","2.80","","3.10","","1.57","","23.01","","72.58",""
"2015100000","2015年度","27362","大阪府 田尻町","","8,417","","1,245","","5,151","","1,920","","1","","1","","1","","0","","1","","4.11","","18.19","","17.79","","1.75","","14.49","","75.63",""
"2015100000","2015年度","27366","大阪府 岬町","","15,938","","1,567","","8,553","","5,787","","3","","4","","1","","1","","1","","-8.95","","2.11","","2.93","","2.57","","20.88","","73.45",""
"2015100000","2015年度","27381","大阪府 太子町","","13,748","","1,861","","8,266","","3,553","","2","","2","","2","","1","","0","","-3.32","","2.74","","3.67","","3.12","","26.54","","63.92",""
"2015100000","2015年度","27382","大阪府 河南町","","16,126","","1,870","","9,441","","4,672","","2","","4","","1","","0","","0","","-5.36","","2.78","","3.24","","4.76","","26.34","","62.76",""
"2015100000","2015年度","27383","大阪府 千早赤阪村","","5,378","","476","","2,691","","2,186","","1","","2","","1","","0","","0","","-10.59","","1.93","","2.96","","6.69","","25.53","","65.76",""
"2015100000","2015年度","28101","兵庫県 神戸市 東灘区","","213,634","","28,123","","132,846","","49,623","","20","","16","","9","","5","","6","","1.53","","4.88","","4.70","","0.20","","18.09","","76.69",""
"2015100000","2015年度","28102","兵庫県 神戸市 灘区","","136,088","","16,493","","84,284","","33,522","","10","","13","","9","","5","","8","","1.98","","5.04","","4.88","","0.15","","16.34","","77.84",""
"2015100000","2015年度","28105","兵庫県 神戸市 兵庫区","","106,956","","10,133","","63,028","","32,099","","8","","8","","6","","5","","11","","-1.24","","5.82","","5.41","","0.16","","18.56","","74.73",""
"2015100000","2015年度","28106","兵庫県 神戸市 長田区","","97,912","","9,657","","55,202","","31,825","","13","","14","","9","","9","","8","","-3.65","","4.17","","4.40","","0.28","","22.45","","70.01",""
"2015100000","2015年度","28107","兵庫県 神戸市 須磨区","","162,468","","18,473","","93,424","","49,167","","15","","21","","16","","10","","12","","-2.99","","3.71","","4.16","","0.28","","18.39","","76.21",""
"2015100000","2015年度","28108","兵庫県 神戸市 垂水区","","219,474","","28,813","","126,296","","62,261","","18","","24","","12","","5","","6","","-0.43","","4.01","","3.73","","0.35","","20.37","","74.74",""
"2015100000","2015年度","28109","兵庫県 神戸市 北区","","219,805","","28,194","","126,853","","62,118","","23","","34","","17","","5","","19","","-3.10","","2.78","","3.39","","1.47","","16.85","","77.35",""
"2015100000","2015年度","28110","兵庫県 神戸市 中央区","","135,153","","11,711","","86,471","","33,518","","13","","10","","10","","8","","24","","6.93","","7.81","","6.71","","0.13","","13.45","","77.38",""
"2015100000","2015年度","28111","兵庫県 神戸市 西区","","245,782","","33,487","","153,563","","57,294","","19","","29","","14","","4","","17","","-1.41","","3.46","","3.82","","2.38","","23.46","","69.67",""
"2015100000","2015年度","28201","兵庫県 姫路市","","535,664","","75,155","","324,094","","134,671","","44","","69","","40","","22","","35","","-0.11","","2.28","","2.50","","1.01","","31.08","","64.02",""
"2015100000","2015年度","28202","兵庫県 尼崎市","","452,563","","50,036","","265,526","","121,155","","42","","43","","22","","15","","24","","-0.26","","3.43","","3.60","","0.31","","25.33","","68.49",""
"2015100000","2015年度","28203","兵庫県 明石市","","293,409","","39,714","","178,803","","74,142","","31","","29","","13","","8","","21","","0.84","","3.45","","3.23","","1.07","","25.63","","68.42",""
"2015100000","2015年度","28204","兵庫県 西宮市","","487,850","","66,025","","293,369","","109,205","","61","","42","","28","","17","","24","","1.08","","4.14","","4.04","","0.32","","18.71","","76.17",""
"2015100000","2015年度","28205","兵庫県 洲本市","","44,258","","5,168","","24,238","","14,712","","6","","13","","6","","3","","3","","-6.34","","2.63","","3.17","","11.46","","21.91","","65.18",""
"2015100000","2015年度","28206","兵庫県 芦屋市","","95,350","","12,518","","56,130","","25,943","","13","","8","","5","","4","","3","","2.27","","4.96","","5.14","","0.21","","16.57","","78.38",""
"2015100000","2015年度","28207","兵庫県 伊丹市","","196,883","","27,762","","121,160","","47,286","","24","","17","","8","","5","","9","","0.39","","4.09","","4.08","","0.69","","25.18","","69.71",""
"2015100000","2015年度","28208","兵庫県 相生市","","30,129","","3,365","","16,316","","10,348","","7","","7","","3","","2","","4","","-3.30","","2.72","","3.02","","2.11","","32.28","","64.24",""
"2015100000","2015年度","28209","兵庫県 豊岡市","","82,250","","10,620","","45,281","","25,983","","13","","29","","10","","5","","3","","-3.90","","1.99","","2.51","","6.07","","26.97","","65.12",""
"2015100000","2015年度","28210","兵庫県 加古川市","","267,435","","36,724","","163,163","","66,824","","23","","28","","12","","6","","14","","0.19","","2.63","","2.96","","0.83","","32.64","","63.22",""
"2015100000","2015年度","28212","兵庫県 赤穂市","","48,567","","6,064","","27,715","","14,623","","11","","10","","5","","1","","5","","-3.87","","2.31","","2.46","","2.27","","33.28","","63.01",""
"2015100000","2015年度","28213","兵庫県 西脇市","","40,866","","5,248","","22,907","","12,652","","8","","8","","4","","3","","2","","-4.52","","2.30","","2.93","","1.77","","37.44","","57.07",""
"2015100000","2015年度","28214","兵庫県 宝塚市","","224,903","","29,691","","130,976","","59,733","","26","","27","","14","","6","","7","","-0.35","","3.77","","3.64","","0.91","","19.17","","76.80",""
"2015100000","2015年度","28215","兵庫県 三木市","","77,178","","8,996","","43,612","","24,530","","11","","16","","8","","4","","6","","-4.73","","2.33","","2.78","","4.10","","30.57","","64.50",""
"2015100000","2015年度","28216","兵庫県 高砂市","","91,030","","12,137","","54,718","","23,967","","8","","10","","7","","4","","2","","-3.06","","2.82","","3.07","","0.59","","36.36","","61.23",""
"2015100000","2015年度","28217","兵庫県 川西市","","156,375","","20,347","","88,809","","47,024","","15","","17","","7","","3","","8","","-0.03","","3.24","","3.34","","0.88","","21.50","","74.88",""
"2015100000","2015年度","28218","兵庫県 小野市","","48,580","","7,052","","28,711","","12,647","","2","","8","","4","","2","","5","","-2.21","","2.46","","3.03","","2.74","","37.03","","57.17",""
"2015100000","2015年度","28219","兵庫県 三田市","","112,691","","14,634","","73,966","","23,952","","19","","20","","9","","6","","9","","-1.34","","3.20","","3.72","","2.30","","23.75","","69.64",""
"2015100000","2015年度","28220","兵庫県 加西市","","44,313","","5,125","","25,623","","13,486","","8","","11","","4","","2","","4","","-7.67","","2.00","","2.48","","3.83","","42.32","","52.49",""
"2015100000","2015年度","28221","兵庫県 丹波篠山市","","41,490","","4,890","","22,896","","13,420","","12","","16","","5","","4","","4","","-4.10","","2.47","","2.85","","11.51","","25.62","","58.35",""
"2015100000","2015年度","28222","兵庫県 養父市","","24,288","","2,820","","12,655","","8,781","","3","","9","","4","","2","","2","","-8.35","","1.86","","2.50","","8.49","","26.70","","63.85",""
"2015100000","2015年度","28223","兵庫県 丹波市","","64,660","","8,352","","35,361","","20,902","","4","","25","","7","","3","","4","","-4.57","","1.78","","2.30","","7.91","","35.33","","56.20",""
"2015100000","2015年度","28224","兵庫県 南あわじ市","","46,912","","5,760","","25,404","","15,679","","7","","16","","6","","1","","5","","-5.86","","1.82","","2.40","","23.70","","22.34","","52.05",""
"2015100000","2015年度","28225","兵庫県 朝来市","","30,805","","3,822","","16,663","","10,225","","2","","11","","5","","3","","3","","-6.12","","2.37","","2.96","","5.81","","29.12","","64.39",""
